,evaluations,method,classifier,dataset,performance
0,6,Wrapper_NSGA2,RandomForestClassifier,0,0.937
1,8,Wrapper_NSGA2,RandomForestClassifier,0,0.937
2,9,Wrapper_NSGA2,RandomForestClassifier,0,0.953
3,11,Wrapper_NSGA2,RandomForestClassifier,0,0.953
4,12,Wrapper_NSGA2,RandomForestClassifier,0,0.953
5,12,Wrapper_NSGA2,RandomForestClassifier,0,0.953
6,14,Wrapper_NSGA2,RandomForestClassifier,0,0.953
7,16,Wrapper_NSGA2,RandomForestClassifier,0,0.958
8,18,Wrapper_NSGA2,RandomForestClassifier,0,0.958
9,21,Wrapper_NSGA2,RandomForestClassifier,0,0.958
10,23,Wrapper_NSGA2,RandomForestClassifier,0,0.958
11,25,Wrapper_NSGA2,RandomForestClassifier,0,0.958
12,26,Wrapper_NSGA2,RandomForestClassifier,0,0.958
13,29,Wrapper_NSGA2,RandomForestClassifier,0,0.958
14,33,Wrapper_NSGA2,RandomForestClassifier,0,0.958
15,33,Wrapper_NSGA2,RandomForestClassifier,0,0.958
16,35,Wrapper_NSGA2,RandomForestClassifier,0,0.958
17,38,Wrapper_NSGA2,RandomForestClassifier,0,0.958
18,39,Wrapper_NSGA2,RandomForestClassifier,0,0.96
19,39,Wrapper_NSGA2,RandomForestClassifier,0,0.96
20,41,Wrapper_NSGA2,RandomForestClassifier,0,0.96
21,44,Wrapper_NSGA2,RandomForestClassifier,0,0.96
22,45,Wrapper_NSGA2,RandomForestClassifier,0,0.96
23,48,Wrapper_NSGA2,RandomForestClassifier,0,0.96
24,48,Wrapper_NSGA2,RandomForestClassifier,0,0.96
25,50,Wrapper_NSGA2,RandomForestClassifier,0,0.96
26,51,Wrapper_NSGA2,RandomForestClassifier,0,0.96
27,52,Wrapper_NSGA2,RandomForestClassifier,0,0.96
28,52,Wrapper_NSGA2,RandomForestClassifier,0,0.96
29,57,Wrapper_NSGA2,RandomForestClassifier,0,0.96
30,57,Wrapper_NSGA2,RandomForestClassifier,0,0.96
31,60,Wrapper_NSGA2,RandomForestClassifier,0,0.96
32,60,Wrapper_NSGA2,RandomForestClassifier,0,0.96
33,60,Wrapper_NSGA2,RandomForestClassifier,0,0.96
34,62,Wrapper_NSGA2,RandomForestClassifier,0,0.96
35,64,Wrapper_NSGA2,RandomForestClassifier,0,0.96
36,65,Wrapper_NSGA2,RandomForestClassifier,0,0.96
37,68,Wrapper_NSGA2,RandomForestClassifier,0,0.96
38,68,Wrapper_NSGA2,RandomForestClassifier,0,0.96
39,68,Wrapper_NSGA2,RandomForestClassifier,0,0.96
40,69,Wrapper_NSGA2,RandomForestClassifier,0,0.96
41,70,Wrapper_NSGA2,RandomForestClassifier,0,0.96
42,73,Wrapper_NSGA2,RandomForestClassifier,0,0.96
43,74,Wrapper_NSGA2,RandomForestClassifier,0,0.96
44,74,Wrapper_NSGA2,RandomForestClassifier,0,0.96
45,74,Wrapper_NSGA2,RandomForestClassifier,0,0.96
46,74,Wrapper_NSGA2,RandomForestClassifier,0,0.96
47,77,Wrapper_NSGA2,RandomForestClassifier,0,0.96
48,79,Wrapper_NSGA2,RandomForestClassifier,0,0.96
49,81,Wrapper_NSGA2,RandomForestClassifier,0,0.96
50,83,Wrapper_NSGA2,RandomForestClassifier,0,0.96
51,85,Wrapper_NSGA2,RandomForestClassifier,0,0.96
52,87,Wrapper_NSGA2,RandomForestClassifier,0,0.96
53,90,Wrapper_NSGA2,RandomForestClassifier,0,0.96
54,90,Wrapper_NSGA2,RandomForestClassifier,0,0.96
55,93,Wrapper_NSGA2,RandomForestClassifier,0,0.96
56,96,Wrapper_NSGA2,RandomForestClassifier,0,0.962
57,99,Wrapper_NSGA2,RandomForestClassifier,0,0.962
58,102,Wrapper_NSGA2,RandomForestClassifier,0,0.962
59,104,Wrapper_NSGA2,RandomForestClassifier,0,0.962
60,106,Wrapper_NSGA2,RandomForestClassifier,0,0.962
61,108,Wrapper_NSGA2,RandomForestClassifier,0,0.962
62,108,Wrapper_NSGA2,RandomForestClassifier,0,0.962
63,108,Wrapper_NSGA2,RandomForestClassifier,0,0.962
64,108,Wrapper_NSGA2,RandomForestClassifier,0,0.962
65,110,Wrapper_NSGA2,RandomForestClassifier,0,0.962
66,113,Wrapper_NSGA2,RandomForestClassifier,0,0.962
67,113,Wrapper_NSGA2,RandomForestClassifier,0,0.962
68,114,Wrapper_NSGA2,RandomForestClassifier,0,0.962
69,117,Wrapper_NSGA2,RandomForestClassifier,0,0.962
70,118,Wrapper_NSGA2,RandomForestClassifier,0,0.962
71,119,Wrapper_NSGA2,RandomForestClassifier,0,0.962
72,121,Wrapper_NSGA2,RandomForestClassifier,0,0.962
73,123,Wrapper_NSGA2,RandomForestClassifier,0,0.962
74,125,Wrapper_NSGA2,RandomForestClassifier,0,0.962
75,127,Wrapper_NSGA2,RandomForestClassifier,0,0.962
76,130,Wrapper_NSGA2,RandomForestClassifier,0,0.962
77,134,Wrapper_NSGA2,RandomForestClassifier,0,0.962
78,134,Wrapper_NSGA2,RandomForestClassifier,0,0.962
79,134,Wrapper_NSGA2,RandomForestClassifier,0,0.962
80,139,Wrapper_NSGA2,RandomForestClassifier,0,0.962
81,140,Wrapper_NSGA2,RandomForestClassifier,0,0.962
82,143,Wrapper_NSGA2,RandomForestClassifier,0,0.962
83,144,Wrapper_NSGA2,RandomForestClassifier,0,0.962
84,147,Wrapper_NSGA2,RandomForestClassifier,0,0.962
85,149,Wrapper_NSGA2,RandomForestClassifier,0,0.965
86,150,Wrapper_NSGA2,RandomForestClassifier,0,0.965
87,150,Wrapper_NSGA2,RandomForestClassifier,0,0.965
88,150,Wrapper_NSGA2,RandomForestClassifier,0,0.965
89,151,Wrapper_NSGA2,RandomForestClassifier,0,0.965
90,152,Wrapper_NSGA2,RandomForestClassifier,0,0.965
91,153,Wrapper_NSGA2,RandomForestClassifier,0,0.965
92,156,Wrapper_NSGA2,RandomForestClassifier,0,0.965
93,156,Wrapper_NSGA2,RandomForestClassifier,0,0.965
94,160,Wrapper_NSGA2,RandomForestClassifier,0,0.965
95,161,Wrapper_NSGA2,RandomForestClassifier,0,0.965
96,163,Wrapper_NSGA2,RandomForestClassifier,0,0.965
97,165,Wrapper_NSGA2,RandomForestClassifier,0,0.966
98,167,Wrapper_NSGA2,RandomForestClassifier,0,0.966
99,167,Wrapper_NSGA2,RandomForestClassifier,0,0.966
100,1,Wrapper_Model,RandomForestClassifier,0,0.933
101,2,Wrapper_Model,RandomForestClassifier,0,0.933
102,3,Wrapper_Model,RandomForestClassifier,0,0.933
103,4,Wrapper_Model,RandomForestClassifier,0,0.933
104,5,Wrapper_Model,RandomForestClassifier,0,0.933
105,6,Wrapper_Model,RandomForestClassifier,0,0.933
106,7,Wrapper_Model,RandomForestClassifier,0,0.933
107,8,Wrapper_Model,RandomForestClassifier,0,0.933
108,9,Wrapper_Model,RandomForestClassifier,0,0.957
109,10,Wrapper_Model,RandomForestClassifier,0,0.957
110,11,Wrapper_Model,RandomForestClassifier,0,0.957
111,12,Wrapper_Model,RandomForestClassifier,0,0.957
112,13,Wrapper_Model,RandomForestClassifier,0,0.957
113,14,Wrapper_Model,RandomForestClassifier,0,0.957
114,15,Wrapper_Model,RandomForestClassifier,0,0.957
115,16,Wrapper_Model,RandomForestClassifier,0,0.957
116,17,Wrapper_Model,RandomForestClassifier,0,0.957
117,18,Wrapper_Model,RandomForestClassifier,0,0.957
118,19,Wrapper_Model,RandomForestClassifier,0,0.957
119,20,Wrapper_Model,RandomForestClassifier,0,0.957
120,21,Wrapper_Model,RandomForestClassifier,0,0.957
121,22,Wrapper_Model,RandomForestClassifier,0,0.957
122,23,Wrapper_Model,RandomForestClassifier,0,0.957
123,24,Wrapper_Model,RandomForestClassifier,0,0.957
124,25,Wrapper_Model,RandomForestClassifier,0,0.957
125,26,Wrapper_Model,RandomForestClassifier,0,0.957
126,27,Wrapper_Model,RandomForestClassifier,0,0.957
127,28,Wrapper_Model,RandomForestClassifier,0,0.957
128,29,Wrapper_Model,RandomForestClassifier,0,0.957
129,30,Wrapper_Model,RandomForestClassifier,0,0.957
130,31,Wrapper_Model,RandomForestClassifier,0,0.957
131,32,Wrapper_Model,RandomForestClassifier,0,0.957
132,33,Wrapper_Model,RandomForestClassifier,0,0.957
133,34,Wrapper_Model,RandomForestClassifier,0,0.957
134,35,Wrapper_Model,RandomForestClassifier,0,0.957
135,36,Wrapper_Model,RandomForestClassifier,0,0.957
136,37,Wrapper_Model,RandomForestClassifier,0,0.957
137,38,Wrapper_Model,RandomForestClassifier,0,0.957
138,39,Wrapper_Model,RandomForestClassifier,0,0.957
139,40,Wrapper_Model,RandomForestClassifier,0,0.958
140,41,Wrapper_Model,RandomForestClassifier,0,0.958
141,42,Wrapper_Model,RandomForestClassifier,0,0.958
142,43,Wrapper_Model,RandomForestClassifier,0,0.958
143,44,Wrapper_Model,RandomForestClassifier,0,0.958
144,45,Wrapper_Model,RandomForestClassifier,0,0.958
145,46,Wrapper_Model,RandomForestClassifier,0,0.958
146,47,Wrapper_Model,RandomForestClassifier,0,0.958
147,48,Wrapper_Model,RandomForestClassifier,0,0.958
148,49,Wrapper_Model,RandomForestClassifier,0,0.958
149,50,Wrapper_Model,RandomForestClassifier,0,0.958
150,51,Wrapper_Model,RandomForestClassifier,0,0.958
151,52,Wrapper_Model,RandomForestClassifier,0,0.958
152,53,Wrapper_Model,RandomForestClassifier,0,0.958
153,54,Wrapper_Model,RandomForestClassifier,0,0.958
154,55,Wrapper_Model,RandomForestClassifier,0,0.958
155,56,Wrapper_Model,RandomForestClassifier,0,0.958
156,57,Wrapper_Model,RandomForestClassifier,0,0.958
157,58,Wrapper_Model,RandomForestClassifier,0,0.958
158,59,Wrapper_Model,RandomForestClassifier,0,0.958
159,60,Wrapper_Model,RandomForestClassifier,0,0.958
160,61,Wrapper_Model,RandomForestClassifier,0,0.958
161,62,Wrapper_Model,RandomForestClassifier,0,0.958
162,63,Wrapper_Model,RandomForestClassifier,0,0.958
163,64,Wrapper_Model,RandomForestClassifier,0,0.958
164,65,Wrapper_Model,RandomForestClassifier,0,0.958
165,66,Wrapper_Model,RandomForestClassifier,0,0.958
166,67,Wrapper_Model,RandomForestClassifier,0,0.958
167,68,Wrapper_Model,RandomForestClassifier,0,0.958
168,69,Wrapper_Model,RandomForestClassifier,0,0.958
169,70,Wrapper_Model,RandomForestClassifier,0,0.958
170,71,Wrapper_Model,RandomForestClassifier,0,0.958
171,72,Wrapper_Model,RandomForestClassifier,0,0.958
172,73,Wrapper_Model,RandomForestClassifier,0,0.958
173,74,Wrapper_Model,RandomForestClassifier,0,0.958
174,75,Wrapper_Model,RandomForestClassifier,0,0.958
175,76,Wrapper_Model,RandomForestClassifier,0,0.958
176,77,Wrapper_Model,RandomForestClassifier,0,0.958
177,78,Wrapper_Model,RandomForestClassifier,0,0.958
178,79,Wrapper_Model,RandomForestClassifier,0,0.958
179,80,Wrapper_Model,RandomForestClassifier,0,0.958
180,81,Wrapper_Model,RandomForestClassifier,0,0.958
181,82,Wrapper_Model,RandomForestClassifier,0,0.958
182,83,Wrapper_Model,RandomForestClassifier,0,0.958
183,84,Wrapper_Model,RandomForestClassifier,0,0.958
184,85,Wrapper_Model,RandomForestClassifier,0,0.958
185,86,Wrapper_Model,RandomForestClassifier,0,0.958
186,87,Wrapper_Model,RandomForestClassifier,0,0.958
187,88,Wrapper_Model,RandomForestClassifier,0,0.958
188,89,Wrapper_Model,RandomForestClassifier,0,0.958
189,90,Wrapper_Model,RandomForestClassifier,0,0.958
190,91,Wrapper_Model,RandomForestClassifier,0,0.958
191,92,Wrapper_Model,RandomForestClassifier,0,0.958
192,93,Wrapper_Model,RandomForestClassifier,0,0.958
193,94,Wrapper_Model,RandomForestClassifier,0,0.958
194,95,Wrapper_Model,RandomForestClassifier,0,0.958
195,96,Wrapper_Model,RandomForestClassifier,0,0.958
196,97,Wrapper_Model,RandomForestClassifier,0,0.958
197,98,Wrapper_Model,RandomForestClassifier,0,0.958
198,99,Wrapper_Model,RandomForestClassifier,0,0.958
199,100,Wrapper_Model,RandomForestClassifier,0,0.958
200,2,Wrapper_Fishburn,RandomForestClassifier,0,0.949
201,3,Wrapper_Fishburn,RandomForestClassifier,0,0.949
202,4,Wrapper_Fishburn,RandomForestClassifier,0,0.949
203,5,Wrapper_Fishburn,RandomForestClassifier,0,0.949
204,6,Wrapper_Fishburn,RandomForestClassifier,0,0.949
205,7,Wrapper_Fishburn,RandomForestClassifier,0,0.949
206,8,Wrapper_Fishburn,RandomForestClassifier,0,0.949
207,9,Wrapper_Fishburn,RandomForestClassifier,0,0.949
208,10,Wrapper_Fishburn,RandomForestClassifier,0,0.949
209,11,Wrapper_Fishburn,RandomForestClassifier,0,0.949
210,12,Wrapper_Fishburn,RandomForestClassifier,0,0.949
211,13,Wrapper_Fishburn,RandomForestClassifier,0,0.949
212,14,Wrapper_Fishburn,RandomForestClassifier,0,0.949
213,15,Wrapper_Fishburn,RandomForestClassifier,0,0.949
214,16,Wrapper_Fishburn,RandomForestClassifier,0,0.949
215,17,Wrapper_Fishburn,RandomForestClassifier,0,0.949
216,18,Wrapper_Fishburn,RandomForestClassifier,0,0.949
217,19,Wrapper_Fishburn,RandomForestClassifier,0,0.953
218,20,Wrapper_Fishburn,RandomForestClassifier,0,0.953
219,21,Wrapper_Fishburn,RandomForestClassifier,0,0.953
220,22,Wrapper_Fishburn,RandomForestClassifier,0,0.953
221,23,Wrapper_Fishburn,RandomForestClassifier,0,0.953
222,24,Wrapper_Fishburn,RandomForestClassifier,0,0.953
223,25,Wrapper_Fishburn,RandomForestClassifier,0,0.953
224,26,Wrapper_Fishburn,RandomForestClassifier,0,0.953
225,27,Wrapper_Fishburn,RandomForestClassifier,0,0.953
226,28,Wrapper_Fishburn,RandomForestClassifier,0,0.953
227,29,Wrapper_Fishburn,RandomForestClassifier,0,0.953
228,30,Wrapper_Fishburn,RandomForestClassifier,0,0.953
229,31,Wrapper_Fishburn,RandomForestClassifier,0,0.956
230,32,Wrapper_Fishburn,RandomForestClassifier,0,0.956
231,33,Wrapper_Fishburn,RandomForestClassifier,0,0.956
232,34,Wrapper_Fishburn,RandomForestClassifier,0,0.956
233,35,Wrapper_Fishburn,RandomForestClassifier,0,0.958
234,36,Wrapper_Fishburn,RandomForestClassifier,0,0.958
235,37,Wrapper_Fishburn,RandomForestClassifier,0,0.958
236,38,Wrapper_Fishburn,RandomForestClassifier,0,0.958
237,39,Wrapper_Fishburn,RandomForestClassifier,0,0.958
238,40,Wrapper_Fishburn,RandomForestClassifier,0,0.96
239,41,Wrapper_Fishburn,RandomForestClassifier,0,0.96
240,42,Wrapper_Fishburn,RandomForestClassifier,0,0.96
241,43,Wrapper_Fishburn,RandomForestClassifier,0,0.96
242,44,Wrapper_Fishburn,RandomForestClassifier,0,0.96
243,45,Wrapper_Fishburn,RandomForestClassifier,0,0.96
244,46,Wrapper_Fishburn,RandomForestClassifier,0,0.96
245,47,Wrapper_Fishburn,RandomForestClassifier,0,0.96
246,48,Wrapper_Fishburn,RandomForestClassifier,0,0.96
247,49,Wrapper_Fishburn,RandomForestClassifier,0,0.96
248,50,Wrapper_Fishburn,RandomForestClassifier,0,0.96
249,51,Wrapper_Fishburn,RandomForestClassifier,0,0.96
250,52,Wrapper_Fishburn,RandomForestClassifier,0,0.96
251,53,Wrapper_Fishburn,RandomForestClassifier,0,0.96
252,54,Wrapper_Fishburn,RandomForestClassifier,0,0.96
253,55,Wrapper_Fishburn,RandomForestClassifier,0,0.96
254,56,Wrapper_Fishburn,RandomForestClassifier,0,0.96
255,57,Wrapper_Fishburn,RandomForestClassifier,0,0.96
256,58,Wrapper_Fishburn,RandomForestClassifier,0,0.96
257,59,Wrapper_Fishburn,RandomForestClassifier,0,0.96
258,60,Wrapper_Fishburn,RandomForestClassifier,0,0.96
259,61,Wrapper_Fishburn,RandomForestClassifier,0,0.96
260,62,Wrapper_Fishburn,RandomForestClassifier,0,0.96
261,63,Wrapper_Fishburn,RandomForestClassifier,0,0.96
262,64,Wrapper_Fishburn,RandomForestClassifier,0,0.96
263,65,Wrapper_Fishburn,RandomForestClassifier,0,0.96
264,66,Wrapper_Fishburn,RandomForestClassifier,0,0.96
265,67,Wrapper_Fishburn,RandomForestClassifier,0,0.96
266,68,Wrapper_Fishburn,RandomForestClassifier,0,0.96
267,69,Wrapper_Fishburn,RandomForestClassifier,0,0.96
268,70,Wrapper_Fishburn,RandomForestClassifier,0,0.96
269,71,Wrapper_Fishburn,RandomForestClassifier,0,0.96
270,72,Wrapper_Fishburn,RandomForestClassifier,0,0.96
271,73,Wrapper_Fishburn,RandomForestClassifier,0,0.96
272,74,Wrapper_Fishburn,RandomForestClassifier,0,0.96
273,75,Wrapper_Fishburn,RandomForestClassifier,0,0.96
274,76,Wrapper_Fishburn,RandomForestClassifier,0,0.96
275,77,Wrapper_Fishburn,RandomForestClassifier,0,0.96
276,78,Wrapper_Fishburn,RandomForestClassifier,0,0.96
277,79,Wrapper_Fishburn,RandomForestClassifier,0,0.96
278,80,Wrapper_Fishburn,RandomForestClassifier,0,0.96
279,81,Wrapper_Fishburn,RandomForestClassifier,0,0.96
280,82,Wrapper_Fishburn,RandomForestClassifier,0,0.96
281,83,Wrapper_Fishburn,RandomForestClassifier,0,0.96
282,84,Wrapper_Fishburn,RandomForestClassifier,0,0.96
283,85,Wrapper_Fishburn,RandomForestClassifier,0,0.96
284,86,Wrapper_Fishburn,RandomForestClassifier,0,0.96
285,87,Wrapper_Fishburn,RandomForestClassifier,0,0.96
286,88,Wrapper_Fishburn,RandomForestClassifier,0,0.96
287,89,Wrapper_Fishburn,RandomForestClassifier,0,0.96
288,90,Wrapper_Fishburn,RandomForestClassifier,0,0.96
289,91,Wrapper_Fishburn,RandomForestClassifier,0,0.96
290,92,Wrapper_Fishburn,RandomForestClassifier,0,0.96
291,93,Wrapper_Fishburn,RandomForestClassifier,0,0.96
292,94,Wrapper_Fishburn,RandomForestClassifier,0,0.96
293,95,Wrapper_Fishburn,RandomForestClassifier,0,0.96
294,96,Wrapper_Fishburn,RandomForestClassifier,0,0.96
295,97,Wrapper_Fishburn,RandomForestClassifier,0,0.96
296,98,Wrapper_Fishburn,RandomForestClassifier,0,0.96
297,99,Wrapper_Fishburn,RandomForestClassifier,0,0.96
298,100,Wrapper_Fishburn,RandomForestClassifier,0,0.96
299,101,Wrapper_Fishburn,RandomForestClassifier,0,0.96
300,6,Wrapper_NSGA2,DecisionTreeClassifier,0,0.889
301,7,Wrapper_NSGA2,DecisionTreeClassifier,0,0.889
302,10,Wrapper_NSGA2,DecisionTreeClassifier,0,0.894
303,11,Wrapper_NSGA2,DecisionTreeClassifier,0,0.894
304,12,Wrapper_NSGA2,DecisionTreeClassifier,0,0.901
305,14,Wrapper_NSGA2,DecisionTreeClassifier,0,0.918
306,17,Wrapper_NSGA2,DecisionTreeClassifier,0,0.918
307,17,Wrapper_NSGA2,DecisionTreeClassifier,0,0.918
308,17,Wrapper_NSGA2,DecisionTreeClassifier,0,0.918
309,17,Wrapper_NSGA2,DecisionTreeClassifier,0,0.918
310,18,Wrapper_NSGA2,DecisionTreeClassifier,0,0.918
311,18,Wrapper_NSGA2,DecisionTreeClassifier,0,0.918
312,20,Wrapper_NSGA2,DecisionTreeClassifier,0,0.918
313,22,Wrapper_NSGA2,DecisionTreeClassifier,0,0.926
314,23,Wrapper_NSGA2,DecisionTreeClassifier,0,0.926
315,24,Wrapper_NSGA2,DecisionTreeClassifier,0,0.926
316,25,Wrapper_NSGA2,DecisionTreeClassifier,0,0.926
317,26,Wrapper_NSGA2,DecisionTreeClassifier,0,0.926
318,27,Wrapper_NSGA2,DecisionTreeClassifier,0,0.926
319,29,Wrapper_NSGA2,DecisionTreeClassifier,0,0.926
320,31,Wrapper_NSGA2,DecisionTreeClassifier,0,0.926
321,33,Wrapper_NSGA2,DecisionTreeClassifier,0,0.926
322,34,Wrapper_NSGA2,DecisionTreeClassifier,0,0.926
323,35,Wrapper_NSGA2,DecisionTreeClassifier,0,0.926
324,37,Wrapper_NSGA2,DecisionTreeClassifier,0,0.926
325,37,Wrapper_NSGA2,DecisionTreeClassifier,0,0.926
326,37,Wrapper_NSGA2,DecisionTreeClassifier,0,0.926
327,39,Wrapper_NSGA2,DecisionTreeClassifier,0,0.926
328,40,Wrapper_NSGA2,DecisionTreeClassifier,0,0.926
329,40,Wrapper_NSGA2,DecisionTreeClassifier,0,0.926
330,40,Wrapper_NSGA2,DecisionTreeClassifier,0,0.926
331,40,Wrapper_NSGA2,DecisionTreeClassifier,0,0.926
332,40,Wrapper_NSGA2,DecisionTreeClassifier,0,0.926
333,40,Wrapper_NSGA2,DecisionTreeClassifier,0,0.926
334,44,Wrapper_NSGA2,DecisionTreeClassifier,0,0.926
335,45,Wrapper_NSGA2,DecisionTreeClassifier,0,0.926
336,48,Wrapper_NSGA2,DecisionTreeClassifier,0,0.937
337,48,Wrapper_NSGA2,DecisionTreeClassifier,0,0.937
338,49,Wrapper_NSGA2,DecisionTreeClassifier,0,0.937
339,51,Wrapper_NSGA2,DecisionTreeClassifier,0,0.937
340,53,Wrapper_NSGA2,DecisionTreeClassifier,0,0.937
341,56,Wrapper_NSGA2,DecisionTreeClassifier,0,0.937
342,58,Wrapper_NSGA2,DecisionTreeClassifier,0,0.937
343,59,Wrapper_NSGA2,DecisionTreeClassifier,0,0.937
344,59,Wrapper_NSGA2,DecisionTreeClassifier,0,0.937
345,59,Wrapper_NSGA2,DecisionTreeClassifier,0,0.937
346,60,Wrapper_NSGA2,DecisionTreeClassifier,0,0.937
347,63,Wrapper_NSGA2,DecisionTreeClassifier,0,0.937
348,63,Wrapper_NSGA2,DecisionTreeClassifier,0,0.937
349,63,Wrapper_NSGA2,DecisionTreeClassifier,0,0.937
350,64,Wrapper_NSGA2,DecisionTreeClassifier,0,0.937
351,65,Wrapper_NSGA2,DecisionTreeClassifier,0,0.937
352,66,Wrapper_NSGA2,DecisionTreeClassifier,0,0.937
353,66,Wrapper_NSGA2,DecisionTreeClassifier,0,0.937
354,66,Wrapper_NSGA2,DecisionTreeClassifier,0,0.937
355,67,Wrapper_NSGA2,DecisionTreeClassifier,0,0.937
356,67,Wrapper_NSGA2,DecisionTreeClassifier,0,0.937
357,67,Wrapper_NSGA2,DecisionTreeClassifier,0,0.937
358,67,Wrapper_NSGA2,DecisionTreeClassifier,0,0.937
359,67,Wrapper_NSGA2,DecisionTreeClassifier,0,0.937
360,68,Wrapper_NSGA2,DecisionTreeClassifier,0,0.937
361,69,Wrapper_NSGA2,DecisionTreeClassifier,0,0.937
362,71,Wrapper_NSGA2,DecisionTreeClassifier,0,0.937
363,72,Wrapper_NSGA2,DecisionTreeClassifier,0,0.937
364,72,Wrapper_NSGA2,DecisionTreeClassifier,0,0.937
365,73,Wrapper_NSGA2,DecisionTreeClassifier,0,0.937
366,73,Wrapper_NSGA2,DecisionTreeClassifier,0,0.937
367,74,Wrapper_NSGA2,DecisionTreeClassifier,0,0.937
368,77,Wrapper_NSGA2,DecisionTreeClassifier,0,0.937
369,77,Wrapper_NSGA2,DecisionTreeClassifier,0,0.937
370,77,Wrapper_NSGA2,DecisionTreeClassifier,0,0.937
371,78,Wrapper_NSGA2,DecisionTreeClassifier,0,0.937
372,78,Wrapper_NSGA2,DecisionTreeClassifier,0,0.937
373,79,Wrapper_NSGA2,DecisionTreeClassifier,0,0.937
374,80,Wrapper_NSGA2,DecisionTreeClassifier,0,0.937
375,81,Wrapper_NSGA2,DecisionTreeClassifier,0,0.937
376,82,Wrapper_NSGA2,DecisionTreeClassifier,0,0.937
377,83,Wrapper_NSGA2,DecisionTreeClassifier,0,0.937
378,83,Wrapper_NSGA2,DecisionTreeClassifier,0,0.937
379,85,Wrapper_NSGA2,DecisionTreeClassifier,0,0.937
380,87,Wrapper_NSGA2,DecisionTreeClassifier,0,0.937
381,89,Wrapper_NSGA2,DecisionTreeClassifier,0,0.937
